5201122,520112
7970,797
7971,797
7972,797
5042592,504259
5042590,504259
5042591,504259
2710380,271038
2710381,271038
2710382,271038
1043680,104368
1043681,104368
1043682,104368
2613872,261387
2613870,261387
2613871,261387
2333810,233381
2333811,233381
2333812,233381
2678312,267831
2678310,267831
2678311,267831
1366530,136653
1366531,136653
1366532,136653
5585672,558567
5585670,558567
5585671,558567
2382032,238203
2382030,238203
2382031,238203
252410,25241
252411,25241
252412,25241
5231860,523186
5231861,523186
5231862,523186
3917480,391748
3917481,391748
3917482,391748
827592,82759
827590,82759
827591,82759
2139632,213963
2139630,213963
2139631,213963
4731020,473102
4731021,473102
4731022,473102
5762250,576225
5762251,576225
5762252,576225
4044860,404486
4044861,404486
4044862,404486
2624952,262495
2624950,262495
2624951,262495
5479380,547938
5479381,547938
5479382,547938
2938220,293822
2938221,293822
2938222,293822
629410,62941
629411,62941
629412,62941
900512,90051
900510,90051
900511,90051
1217312,121731
1217310,121731
1217311,121731
4852472,485247
4852470,485247
4852471,485247
2794010,279401
2794011,279401
2794012,279401
4918880,491888
4918881,491888
4918882,491888
5697232,569723
5697230,569723
5697231,569723
5339570,533957
5339571,533957
5339572,533957
4914000,491400
4914001,491400
4914002,491400
4434272,443427
4434270,443427
4434271,443427
5554730,555473
5554731,555473
5554732,555473
3037032,303703
3037030,303703
3037031,303703
2336472,233647
2336470,233647
2336471,233647
1638180,163818
1638181,163818
1638182,163818
208570,20857
208571,20857
208572,20857
5016472,501647
5016470,501647
5016471,501647
1196180,119618
1196181,119618
1196182,119618
5228200,522820
5228201,522820
5228202,522820
3672592,367259
3672590,367259
3672591,367259
1646552,164655
1646550,164655
1646551,164655
2497272,249727
2497270,249727
2497271,249727
5357680,535768
5357681,535768
5357682,535768
3188450,318845
3188451,318845
3188452,318845
2715860,271586
2715861,271586
2715862,271586
5289920,528992
5289921,528992
5289922,528992
5404640,540464
5404641,540464
5404642,540464
4103120,410312
4103121,410312
4103122,410312
2672890,267289
2672891,267289
2672892,267289
1810090,181009
1810091,181009
1810092,181009
800840,80084
800841,80084
800842,80084
1583072,158307
1583070,158307
1583071,158307
3604752,360475
3604750,360475
3604751,360475
3756650,375665
3756651,375665
3756652,375665
3422592,342259
3422590,342259
3422591,342259
4528192,452819
4528190,452819
4528191,452819
4441730,444173
4441731,444173
4441732,444173
518980,51898
518981,51898
518982,51898
3005420,300542
3005421,300542
3005422,300542
1947220,194722
1947221,194722
1947222,194722
2514540,251454
2514541,251454
2514542,251454
3293872,329387
3293870,329387
3293871,329387
3181890,318189
3181891,318189
3181892,318189
1700690,170069
1700691,170069
1700692,170069
164120,16412
164121,16412
164122,16412
4911112,491111
4911110,491111
4911111,491111
4082192,408219
4082190,408219
4082191,408219
3105620,310562
3105621,310562
3105622,310562
1650180,165018
1650181,165018
1650182,165018
733020,73302
733021,73302
733022,73302
5043210,504321
5043211,504321
5043212,504321
4398090,439809
4398091,439809
4398092,439809
146220,14622
146221,14622
146222,14622
290752,29075
290750,29075
290751,29075
5659392,565939
5659390,565939
5659391,565939
4973272,497327
4973270,497327
4973271,497327
1725072,172507
1725070,172507
1725071,172507
1854360,185436
1854361,185436
1854362,185436
2685100,268510
2685101,268510
2685102,268510
5683960,568396
5683961,568396
5683962,568396
3327320,332732
3327321,332732
3327322,332732
3257100,325710
3257101,325710
3257102,325710
4934680,493468
4934681,493468
4934682,493468
4282992,428299
4282990,428299
4282991,428299
559512,55951
559510,55951
559511,55951
3492370,349237
3492371,349237
3492372,349237
3780280,378028
3780281,378028
3780282,378028
1103930,110393
1103931,110393
1103932,110393
4296140,429614
4296141,429614
4296142,429614
4060770,406077
4060771,406077
4060772,406077
2240792,224079
2240790,224079
2240791,224079
2296580,229658
2296581,229658
2296582,229658
1419220,141922
1419221,141922
1419222,141922
3469640,346964
3469641,346964
3469642,346964
2553752,255375
2553750,255375
2553751,255375
1038432,103843
1038430,103843
1038431,103843
1199620,119962
1199621,119962
1199622,119962
1031660,103166
1031661,103166
1031662,103166
1213650,121365
1213651,121365
1213652,121365
1985460,198546
1985461,198546
1985462,198546
3943032,394303
3943030,394303
3943031,394303
1721712,172171
1721710,172171
1721711,172171
2695512,269551
2695510,269551
2695511,269551
3389100,338910
3389101,338910
3389102,338910
5177480,517748
5177481,517748
5177482,517748
237020,23702
237021,23702
237022,23702
4697010,469701
4697011,469701
4697012,469701
2984272,298427
2984270,298427
2984271,298427
5319610,531961
5319611,531961
5319612,531961
4679290,467929
4679291,467929
4679292,467929
1210460,121046
1210461,121046
1210462,121046
2165712,216571
2165710,216571
2165711,216571
3011912,301191
3011910,301191
3011911,301191
4425420,442542
4425421,442542
4425422,442542
2282260,228226
2282261,228226
2282262,228226
5086632,508663
5086630,508663
5086631,508663
5231960,523196
5231961,523196
5231962,523196
4188680,418868
4188681,418868
4188682,418868
3964000,396400
3964001,396400
3964002,396400
5487040,548704
5487041,548704
5487042,548704
197592,19759
197590,19759
197591,19759
410050,41005
410051,41005
410052,41005
5697180,569718
5697181,569718
5697182,569718
3095210,309521
3095211,309521
3095212,309521
3710912,371091
3710910,371091
3710911,371091
3967432,396743
3967430,396743
3967431,396743
1595850,159585
1595851,159585
1595852,159585
5409232,540923
5409230,540923
5409231,540923
5522912,552291
5522910,552291
5522911,552291
3585272,358527
3585270,358527
3585271,358527
555800,55580
555801,55580
555802,55580
3985352,398535
3985350,398535
3985351,398535
1806410,180641
1806411,180641
1806412,180641
1905800,190580
1905801,190580
1905802,190580
2948340,294834
2948341,294834
2948342,294834
5213660,521366
5213661,521366
5213662,521366
21140,2114
21141,2114
21142,2114
267800,26780
267801,26780
267802,26780
4443500,444350
4443501,444350
4443502,444350
3179620,317962
3179621,317962
3179622,317962
2059472,205947
2059470,205947
2059471,205947
1415540,141554
1415541,141554
1415542,141554
1794090,179409
1794091,179409
1794092,179409
3190450,319045
3190451,319045
3190452,319045
5755300,575530
5755301,575530
5755302,575530
1273912,127391
1273910,127391
1273911,127391
4299352,429935
4299350,429935
4299351,429935
1329080,132908
1329081,132908
1329082,132908
2994330,299433
2994331,299433
2994332,299433
2128632,212863
2128630,212863
2128631,212863
3848880,384888
3848881,384888
3848882,384888
4653352,465335
4653350,465335
4653351,465335
3086530,308653
3086531,308653
3086532,308653
3448592,344859
3448590,344859
3448591,344859
1475200,147520
1475201,147520
1475202,147520
5281650,528165
5281651,528165
5281652,528165
5807810,580781
5807811,580781
5807812,580781
5040650,504065
5040651,504065
5040652,504065
3216792,321679
3216790,321679
3216791,321679
5142690,514269
5142691,514269
5142692,514269
1849140,184914
1849141,184914
1849142,184914
2922112,292211
2922110,292211
2922111,292211
579032,57903
579030,57903
579031,57903
1167552,116755
1167550,116755
1167551,116755
902900,90290
902901,90290
902902,90290
2581290,258129
2581291,258129
2581292,258129
1468490,146849
1468491,146849
1468492,146849
1173250,117325
1173251,117325
1173252,117325
1767360,176736
1767361,176736
1767362,176736
5061300,506130
5061301,506130
5061302,506130
3510040,351004
3510041,351004
3510042,351004
1077472,107747
1077470,107747
1077471,107747
938260,93826
938261,93826
938262,93826
1542592,154259
1542590,154259
1542591,154259
1553400,155340
1553401,155340
1553402,155340
1295680,129568
1295681,129568
1295682,129568
3548880,354888
3548881,354888
3548882,354888
1481440,148144
1481441,148144
1481442,148144
3138730,313873
3138731,313873
3138732,313873
3366340,336634
3366341,336634
3366342,336634
2566112,256611
2566110,256611
2566111,256611
460130,46013
460131,46013
460132,46013
1663540,166354
1663541,166354
1663542,166354
4516900,451690
4516901,451690
4516902,451690
2541010,254101
2541011,254101
2541012,254101
1446200,144620
1446201,144620
1446202,144620
1781780,178178
1781781,178178
1781782,178178
207420,20742
207421,20742
207422,20742
3356920,335692
3356921,335692
3356922,335692
1987060,198706
1987061,198706
1987062,198706
2515912,251591
2515910,251591
2515911,251591
5198320,519832
5198321,519832
5198322,519832
3395450,339545
3395451,339545
3395452,339545
244280,24428
244281,24428
244282,24428
1406330,140633
1406331,140633
1406332,140633
5768592,576859
5768590,576859
5768591,576859
4041720,404172
4041721,404172
4041722,404172
182992,18299
182990,18299
182991,18299
4104250,410425
4104251,410425
4104252,410425
4974980,497498
4974981,497498
4974982,497498
709850,70985
709851,70985
709852,70985
3839090,383909
3839091,383909
3839092,383909
1770232,177023
1770230,177023
1770231,177023
2232930,223293
2232931,223293
2232932,223293
5654440,565444
5654441,565444
5654442,565444
2958040,295804
2958041,295804
2958042,295804
5701960,570196
5701961,570196
5701962,570196
4865672,486567
4865670,486567
4865671,486567
3512392,351239
3512390,351239
3512391,351239
338280,33828
338281,33828
338282,33828
2759880,275988
2759881,275988
2759882,275988
1553060,155306
1553061,155306
1553062,155306
2486740,248674
2486741,248674
2486742,248674
3640900,364090
3640901,364090
3640902,364090
1818960,181896
1818961,181896
1818962,181896
4549152,454915
4549150,454915
4549151,454915
3534272,353427
3534270,353427
3534271,353427
3317970,331797
3317971,331797
3317972,331797
620312,62031
620310,62031
620311,62031
3114080,311408
3114081,311408
3114082,311408
2206152,220615
2206150,220615
2206151,220615
2075560,207556
2075561,207556
2075562,207556
5184552,518455
5184550,518455
5184551,518455
2914100,291410
2914101,291410
2914102,291410
5067400,506740
5067401,506740
5067402,506740
3003210,300321
3003211,300321
3003212,300321
3775890,377589
3775891,377589
3775892,377589
403040,40304
403041,40304
403042,40304
298170,29817
298171,29817
298172,29817
5815130,581513
5815131,581513
5815132,581513
4106672,410667
4106670,410667
4106671,410667
5242970,524297
5242971,524297
5242972,524297
4230970,423097
4230971,423097
4230972,423097
3590850,359085
3590851,359085
3590852,359085
511760,51176
511761,51176
511762,51176
1839392,183939
1839390,183939
1839391,183939
5096770,509677
5096771,509677
5096772,509677
3325370,332537
3325371,332537
3325372,332537
2371620,237162
2371621,237162
2371622,237162
3341100,334110
3341101,334110
3341102,334110
5596512,559651
5596510,559651
5596511,559651
2823540,282354
2823541,282354
2823542,282354
5243770,524377
5243771,524377
5243772,524377
5358040,535804
5358041,535804
5358042,535804
3293940,329394
3293941,329394
3293942,329394
3330400,333040
3330401,333040
3330402,333040
1263010,126301
1263011,126301
1263012,126301
470740,47074
470741,47074
470742,47074
736472,73647
736470,73647
736471,73647
3423740,342374
3423741,342374
3423742,342374
5500930,550093
5500931,550093
5500932,550093
670840,67084
670841,67084
670842,67084
2563080,256308
2563081,256308
2563082,256308
2762080,276208
2762081,276208
2762082,276208
1239700,123970
1239701,123970
1239702,123970
172260,17226
172261,17226
172262,17226
501050,50105
501051,50105
501052,50105
4666810,466681
4666811,466681
4666812,466681
4673320,467332
4673321,467332
4673322,467332
2749780,274978
2749781,274978
2749782,274978
2308632,230863
2308630,230863
2308631,230863
4775792,477579
4775790,477579
4775791,477579
4751580,475158
4751581,475158
4751582,475158
2057240,205724
2057241,205724
2057242,205724
2796930,279693
2796931,279693
2796932,279693
1210472,121047
1210470,121047
1210471,121047
447760,44776
447761,44776
447762,44776
2927520,292752
2927521,292752
2927522,292752
3037880,303788
3037881,303788
3037882,303788
3478400,347840
3478401,347840
3478402,347840
3339160,333916
3339161,333916
3339162,333916
3287512,328751
3287510,328751
3287511,328751
2466360,246636
2466361,246636
2466362,246636
4055410,405541
4055411,405541
4055412,405541
4704720,470472
4704721,470472
4704722,470472
4957760,495776
4957761,495776
4957762,495776
3047460,304746
3047461,304746
3047462,304746
5047360,504736
5047361,504736
5047362,504736
2136770,213677
2136771,213677
2136772,213677
5363680,536368
5363681,536368
5363682,536368
2343960,234396
2343961,234396
2343962,234396
3758140,375814
3758141,375814
3758142,375814
2783032,278303
2783030,278303
2783031,278303
4512192,451219
4512190,451219
4512191,451219
1243970,124397
1243971,124397
1243972,124397
4307112,430711
4307110,430711
4307111,430711
2896600,289660
2896601,289660
2896602,289660
817432,81743
817430,81743
817431,81743
512680,51268
512681,51268
512682,51268
5657220,565722
5657221,565722
5657222,565722
4779880,477988
4779881,477988
4779882,477988
2603930,260393
2603931,260393
2603932,260393
629690,62969
629691,62969
629692,62969
2742752,274275
2742750,274275
2742751,274275
1542120,154212
1542121,154212
1542122,154212
3389632,338963
3389630,338963
3389631,338963
4848140,484814
4848141,484814
4848142,484814
5806520,580652
5806521,580652
5806522,580652
771592,77159
771590,77159
771591,77159
3415112,341511
3415110,341511
3415111,341511
412312,41231
412310,41231
412311,41231
460232,46023
460230,46023
460231,46023
300232,30023
300230,30023
300231,30023
4488010,448801
4488011,448801
4488012,448801
5048620,504862
5048621,504862
5048622,504862
5464940,546494
5464941,546494
5464942,546494
3217370,321737
3217371,321737
3217372,321737
4849460,484946
4849461,484946
4849462,484946
4126570,412657
4126571,412657
4126572,412657
638570,63857
638571,63857
638572,63857
165312,16531
165310,16531
165311,16531
5633912,563391
5633910,563391
5633911,563391
40800,4080
40801,4080
40802,4080
4293050,429305
4293051,429305
4293052,429305
915440,91544
915441,91544
915442,91544
3329250,332925
3329251,332925
3329252,332925
44040,4404
44041,4404
44042,4404
4661450,466145
4661451,466145
4661452,466145
2820970,282097
2820971,282097
2820972,282097
2281610,228161
2281611,228161
2281612,228161
2438290,243829
2438291,243829
2438292,243829
404552,40455
404550,40455
404551,40455
4538850,453885
4538851,453885
4538852,453885
348000,34800
348001,34800
348002,34800
2801560,280156
2801561,280156
2801562,280156
1572392,157239
1572390,157239
1572391,157239
5222280,522228
5222281,522228
5222282,522228
233570,23357
233571,23357
233572,23357
570160,57016
570161,57016
570162,57016
4026712,402671
4026710,402671
4026711,402671
5785192,578519
5785190,578519
5785191,578519
889140,88914
889141,88914
889142,88914
1101592,110159
1101590,110159
1101591,110159
2937632,293763
2937630,293763
2937631,293763
48440,4844
48441,4844
48442,4844
5792580,579258
5792581,579258
5792582,579258
4553112,455311
4553110,455311
4553111,455311
4023872,402387
4023870,402387
4023871,402387
1971552,197155
1971550,197155
1971551,197155
1738872,173887
1738870,173887
1738871,173887
3307480,330748
3307481,330748
3307482,330748
1948420,194842
1948421,194842
1948422,194842
848400,84840
848401,84840
848402,84840
1674900,167490
1674901,167490
1674902,167490
972170,97217
972171,97217
972172,97217
5597520,559752
5597521,559752
5597522,559752
2072232,207223
2072230,207223
2072231,207223
1566040,156604
1566041,156604
1566042,156604
5121560,512156
5121561,512156
5121562,512156
3391890,339189
3391891,339189
3391892,339189
717260,71726
717261,71726
717262,71726
985640,98564
985641,98564
985642,98564
5135512,513551
5135510,513551
5135511,513551
2765060,276506
2765061,276506
2765062,276506
3324980,332498
3324981,332498
3324982,332498
4218232,421823
4218230,421823
4218231,421823
3712440,371244
3712441,371244
3712442,371244
2924512,292451
2924510,292451
2924511,292451
2590600,259060
2590601,259060
2590602,259060
4111712,411171
4111710,411171
4111711,411171
2064440,206444
2064441,206444
2064442,206444
3522760,352276
3522761,352276
3522762,352276
2076290,207629
2076291,207629
2076292,207629
3818560,381856
3818561,381856
3818562,381856
201880,20188
201881,20188
201882,20188
3783960,378396
3783961,378396
3783962,378396
837832,83783
837830,83783
837831,83783
4816780,481678
4816781,481678
4816782,481678
3790240,379024
3790241,379024
3790242,379024
3157512,315751
3157510,315751
3157511,315751
2510260,251026
2510261,251026
2510262,251026
1251800,125180
1251801,125180
1251802,125180
4227920,422792
4227921,422792
4227922,422792
5571180,557118
5571181,557118
5571182,557118
504100,50410
504101,50410
504102,50410
2824400,282440
2824401,282440
2824402,282440
778640,77864
778641,77864
778642,77864
4952472,495247
4952470,495247
4952471,495247
4994460,499446
4994461,499446
4994462,499446
3951872,395187
3951870,395187
3951871,395187
2804940,280494
2804941,280494
2804942,280494
4948952,494895
4948950,494895
4948951,494895
306432,30643
306430,30643
306431,30643
787160,78716
787161,78716
787162,78716
5502210,550221
5502211,550221
5502212,550221
2982192,298219
2982190,298219
2982191,298219
3945500,394550
3945501,394550
3945502,394550
901490,90149
901491,90149
901492,90149
5194832,519483
5194830,519483
5194831,519483
4261180,426118
4261181,426118
4261182,426118
199320,19932
199321,19932
199322,19932
1672290,167229
1672291,167229
1672292,167229
1837340,183734
1837341,183734
1837342,183734
1239090,123909
1239091,123909
1239092,123909
5230352,523035
5230350,523035
5230351,523035
5805620,580562
5805621,580562
5805622,580562
2762952,276295
2762950,276295
2762951,276295
1944380,194438
1944381,194438
1944382,194438
5279700,527970
5279701,527970
5279702,527970
3522472,352247
3522470,352247
3522471,352247
2356020,235602
2356021,235602
2356022,235602
2214460,221446
2214461,221446
2214462,221446
1504440,150444
1504441,150444
1504442,150444
4798090,479809
4798091,479809
4798092,479809
1989290,198929
1989291,198929
1989292,198929
3398760,339876
3398761,339876
3398762,339876
2720220,272022
2720221,272022
2720222,272022
838840,83884
838841,83884
838842,83884
1231770,123177
1231771,123177
1231772,123177
2480050,248005
2480051,248005
2480052,248005
2519850,251985
2519851,251985
2519852,251985
1545032,154503
1545030,154503
1545031,154503
595840,59584
595841,59584
595842,59584
2469180,246918
2469181,246918
2469182,246918
4680872,468087
4680870,468087
4680871,468087
2340060,234006
2340061,234006
2340062,234006
3023720,302372
3023721,302372
3023722,302372
3686472,368647
3686470,368647
3686471,368647
3032810,303281
3032811,303281
3032812,303281
1976500,197650
1976501,197650
1976502,197650
2756420,275642
2756421,275642
2756422,275642
3370952,337095
3370950,337095
3370951,337095
5754170,575417
5754171,575417
5754172,575417
215100,21510
215101,21510
215102,21510
383170,38317
383171,38317
383172,38317
3490592,349059
3490590,349059
3490591,349059
3776320,377632
3776321,377632
3776322,377632
1876540,187654
1876541,187654
1876542,187654
4268500,426850
4268501,426850
4268502,426850
4659400,465940
4659401,465940
4659402,465940
1160100,116010
1160101,116010
1160102,116010
5171610,517161
5171611,517161
5171612,517161
1130260,113026
1130261,113026
1130262,113026
3651312,365131
3651310,365131
3651311,365131
681210,68121
681211,68121
681212,68121
1704832,170483
1704830,170483
1704831,170483
2224260,222426
2224261,222426
2224262,222426
1588240,158824
1588241,158824
1588242,158824
4963020,496302
4963021,496302
4963022,496302
1006890,100689
1006891,100689
1006892,100689
5012120,501212
5012121,501212
5012122,501212
3449450,344945
3449451,344945
3449452,344945
4343192,434319
4343190,434319
4343191,434319
4814672,481467
4814670,481467
4814671,481467
62300,6230
62301,6230
62302,6230
3296520,329652
3296521,329652
3296522,329652
3155170,315517
3155171,315517
3155172,315517
2127330,212733
2127331,212733
2127332,212733
1543060,154306
1543061,154306
1543062,154306
4089540,408954
4089541,408954
4089542,408954
3065400,306540
3065401,306540
3065402,306540
5615600,561560
5615601,561560
5615602,561560
3599512,359951
3599510,359951
3599511,359951
1677410,167741
1677411,167741
1677412,167741
42592,4259
42590,4259
42591,4259
2516232,251623
2516230,251623
2516231,251623
3555712,355571
3555710,355571
3555711,355571
558592,55859
558590,55859
558591,55859
5695200,569520
5695201,569520
5695202,569520
854272,85427
854270,85427
854271,85427
517040,51704
517041,51704
517042,51704
2931650,293165
2931651,293165
2931652,293165
3992580,399258
3992581,399258
3992582,399258
174740,17474
174741,17474
174742,17474
2986920,298692
2986921,298692
2986922,298692
5804872,580487
5804870,580487
5804871,580487
3975272,397527
3975270,397527
3975271,397527
3455432,345543
3455430,345543
3455431,345543
3913050,391305
3913051,391305
3913052,391305
4876792,487679
4876790,487679
4876791,487679
2422480,242248
2422481,242248
2422482,242248
3777620,377762
3777621,377762
3777622,377762
1643100,164310
1643101,164310
1643102,164310
237032,23703
237030,23703
237031,23703
838720,83872
838721,83872
838722,83872
2275490,227549
2275491,227549
2275492,227549
5262250,526225
5262251,526225
5262252,526225
4573832,457383
4573830,457383
4573831,457383
2380040,238004
2380041,238004
2380042,238004
299640,29964
299641,29964
299642,29964
2846640,284664
2846641,284664
2846642,284664
88210,8821
88211,8821
88212,8821
4627120,462712
4627121,462712
4627122,462712
1103740,110374
1103741,110374
1103742,110374
759060,75906
759061,75906
759062,75906
5097120,509712
5097121,509712
5097122,509712
1842300,184230
1842301,184230
1842302,184230
5681160,568116
5681161,568116
5681162,568116
4384960,438496
4384961,438496
4384962,438496
1021712,102171
1021710,102171
1021711,102171
3723520,372352
3723521,372352
3723522,372352
645370,64537
645371,64537
645372,64537
1632730,163273
1632731,163273
1632732,163273
2299352,229935
2299350,229935
2299351,229935
4872600,487260
4872601,487260
4872602,487260
5711680,571168
5711681,571168
5711682,571168
500130,50013
500131,50013
500132,50013
3042600,304260
3042601,304260
3042602,304260
507272,50727
507270,50727
507271,50727
1898640,189864
1898641,189864
1898642,189864
3440800,344080
3440801,344080
3440802,344080
649530,64953
649531,64953
649532,64953
27760,2776
27761,2776
27762,2776
4307312,430731
4307310,430731
4307311,430731
1835970,183597
1835971,183597
1835972,183597
5690752,569075
5690750,569075
5690751,569075
4200072,420007
4200070,420007
4200071,420007
3687680,368768
3687681,368768
3687682,368768
2013520,201352
2013521,201352
2013522,201352
794560,79456
794561,79456
794562,79456
1443940,144394
1443941,144394
1443942,144394
2316820,231682
2316821,231682
2316822,231682
2926020,292602
2926021,292602
2926022,292602
776620,77662
776621,77662
776622,77662
2996232,299623
2996230,299623
2996231,299623
690472,69047
690470,69047
690471,69047
1264472,126447
1264470,126447
1264471,126447
3922690,392269
3922691,392269
3922692,392269
5300820,530082
5300821,530082
5300822,530082
4625592,462559
4625590,462559
4625591,462559
3290770,329077
3290771,329077
3290772,329077
3321152,332115
3321150,332115
3321151,332115
3243650,324365
3243651,324365
3243652,324365
4375170,437517
4375171,437517
4375172,437517
3369352,336935
3369350,336935
3369351,336935
2150920,215092
2150921,215092
2150922,215092
4142040,414204
4142041,414204
4142042,414204
1999920,199992
1999921,199992
1999922,199992
1111880,111188
1111881,111188
1111882,111188
2603450,260345
2603451,260345
2603452,260345
2653160,265316
2653161,265316
2653162,265316
5779672,577967
5779670,577967
5779671,577967
2087240,208724
2087241,208724
2087242,208724
1820540,182054
1820541,182054
1820542,182054
2944980,294498
2944981,294498
2944982,294498
2145260,214526
2145261,214526
2145262,214526
4742680,474268
4742681,474268
4742682,474268
4414640,441464
4414641,441464
4414642,441464
2791312,279131
2791310,279131
2791311,279131
2392440,239244
2392441,239244
2392442,239244
4591112,459111
4591110,459111
4591111,459111
4548140,454814
4548141,454814
4548142,454814
5642170,564217
5642171,564217
5642172,564217
2603592,260359
2603590,260359
2603591,260359
2264460,226446
2264461,226446
2264462,226446
3446672,344667
3446670,344667
3446671,344667
1776250,177625
1776251,177625
1776252,177625
5441500,544150
5441501,544150
5441502,544150
4950552,495055
4950550,495055
4950551,495055
3344800,334480
3344801,334480
3344802,334480
3651170,365117
3651171,365117
3651172,365117
2145072,214507
2145070,214507
2145071,214507
1668490,166849
1668491,166849
1668492,166849
872130,87213
872131,87213
872132,87213
472130,47213
472131,47213
472132,47213
5662580,566258
5662581,566258
5662582,566258
5122952,512295
5122950,512295
5122951,512295
2400570,240057
2400571,240057
2400572,240057
2308640,230864
2308641,230864
2308642,230864
2093260,209326
2093261,209326
2093262,209326
1739980,173998
1739981,173998
1739982,173998
5635250,563525
5635251,563525
5635252,563525
5617940,561794
5617941,561794
5617942,561794
529920,52992
529921,52992
529922,52992
3945392,394539
3945390,394539
3945391,394539
2703260,270326
2703261,270326
2703262,270326
5328570,532857
5328571,532857
5328572,532857
449620,44962
449621,44962
449622,44962
3819220,381922
3819221,381922
3819222,381922
2043450,204345
2043451,204345
2043452,204345
4040050,404005
4040051,404005
4040052,404005
537020,53702
537021,53702
537022,53702
2729672,272967
2729670,272967
2729671,272967
1029680,102968
1029681,102968
1029682,102968
4775872,477587
4775870,477587
4775871,477587
2030620,203062
2030621,203062
2030622,203062
3049370,304937
3049371,304937
3049372,304937
3132600,313260
3132601,313260
3132602,313260
5255800,525580
5255801,525580
5255802,525580
2018140,201814
2018141,201814
2018142,201814
2948540,294854
2948541,294854
2948542,294854
882000,88200
882001,88200
882002,88200
4159120,415912
4159121,415912
4159122,415912
4183792,418379
4183790,418379
4183791,418379
579992,57999
579990,57999
579991,57999
3734010,373401
3734011,373401
3734012,373401
1180600,118060
1180601,118060
1180602,118060
756980,75698
756981,75698
756982,75698
4890930,489093
4890931,489093
4890932,489093
2627240,262724
2627241,262724
2627242,262724
2520380,252038
2520381,252038
2520382,252038
3099160,309916
3099161,309916
3099162,309916
3889650,388965
3889651,388965
3889652,388965
5006490,500649
5006491,500649
5006492,500649
5736512,573651
5736510,573651
5736511,573651
1816120,181612
1816121,181612
1816122,181612
4874010,487401
4874011,487401
4874012,487401
244460,24446
244461,24446
244462,24446
5538000,553800
5538001,553800
5538002,553800
2910192,291019
2910190,291019
2910191,291019
5500940,550094
5500941,550094
5500942,550094
936552,93655
936550,93655
936551,93655
2806432,280643
2806430,280643
2806431,280643
3281580,328158
3281581,328158
3281582,328158
445960,44596
445961,44596
445962,44596
529740,52974
529741,52974
529742,52974
4590060,459006
4590061,459006
4590062,459006
493840,49384
493841,49384
493842,49384
1911770,191177
1911771,191177
1911772,191177
2678632,267863
2678630,267863
2678631,267863
2499552,249955
2499550,249955
2499551,249955
3597072,359707
3597070,359707
3597071,359707
5321312,532131
5321310,532131
5321311,532131
5468472,546847
5468470,546847
5468471,546847
3315060,331506
3315061,331506
3315062,331506
235112,23511
235110,23511
235111,23511
2661200,266120
2661201,266120
2661202,266120
4224272,422427
4224270,422427
4224271,422427
4528920,452892
4528921,452892
4528922,452892
4227792,422779
4227790,422779
4227791,422779
2310352,231035
2310350,231035
2310351,231035
1815952,181595
1815950,181595
1815951,181595
729060,72906
729061,72906
729062,72906
2857432,285743
